dataset,metric,classifier,noise_type,intensity,accuracy
ToeSegmentation2,msm,1nn,outlier,0.0,0.909804
ToeSegmentation2,msm,svm,outlier,0.0,0.933868
ToeSegmentation2,msm,1nn,outlier,0.05,0.891266
ToeSegmentation2,msm,svm,outlier,0.05,0.940107
ToeSegmentation2,msm,1nn,outlier,0.1,0.879679
ToeSegmentation2,msm,svm,outlier,0.1,0.915865
ToeSegmentation2,msm,1nn,outlier,0.2,0.861319
ToeSegmentation2,msm,svm,outlier,0.2,0.861319
ToeSegmentation2,msm,1nn,outlier,0.4,0.861497
ToeSegmentation2,msm,svm,outlier,0.4,0.75918
ToeSegmentation2,twe,1nn,jittering,0.0,0.909626
ToeSegmentation2,twe,svm,jittering,0.0,0.957932
ToeSegmentation2,twe,1nn,jittering,0.05,0.909626
ToeSegmentation2,twe,svm,jittering,0.05,0.957932
ToeSegmentation2,twe,1nn,jittering,0.1,0.909804
ToeSegmentation2,twe,svm,jittering,0.1,0.957932
ToeSegmentation2,twe,1nn,jittering,0.2,0.909804
ToeSegmentation2,twe,svm,jittering,0.2,0.945989
ToeSegmentation2,twe,1nn,jittering,0.4,0.909626
ToeSegmentation2,twe,svm,jittering,0.4,0.945989
ToeSegmentation2,twe,1nn,missing,0.0,0.909626
ToeSegmentation2,twe,svm,missing,0.0,0.957932
ToeSegmentation2,twe,1nn,missing,0.05,0.903743
ToeSegmentation2,twe,svm,missing,0.05,0.963993
ToeSegmentation2,twe,1nn,missing,0.1,0.903743
ToeSegmentation2,twe,svm,missing,0.1,0.975936
ToeSegmentation2,twe,1nn,missing,0.2,0.915686
ToeSegmentation2,twe,svm,missing,0.2,0.969875
ToeSegmentation2,twe,1nn,missing,0.4,0.909804
ToeSegmentation2,twe,svm,missing,0.4,0.951693
ToeSegmentation2,twe,1nn,outlier,0.0,0.909626
ToeSegmentation2,twe,svm,outlier,0.0,0.957932
ToeSegmentation2,twe,1nn,outlier,0.05,0.897326
ToeSegmentation2,twe,svm,outlier,0.05,0.939929
ToeSegmentation2,twe,1nn,outlier,0.1,0.855258
ToeSegmentation2,twe,svm,outlier,0.1,0.88574
ToeSegmentation2,twe,1nn,outlier,0.2,0.849376
ToeSegmentation2,twe,svm,outlier,0.2,0.825134
ToeSegmentation2,twe,1nn,outlier,0.4,0.873619
ToeSegmentation2,twe,svm,outlier,0.4,0.75918
ToeSegmentation2,adtw,1nn,jittering,0.0,0.915508
ToeSegmentation2,adtw,svm,jittering,0.0,0.945811
ToeSegmentation2,adtw,1nn,jittering,0.05,0.915508
ToeSegmentation2,adtw,svm,jittering,0.05,0.93975
ToeSegmentation2,adtw,1nn,jittering,0.1,0.915508
ToeSegmentation2,adtw,svm,jittering,0.1,0.93975
ToeSegmentation2,adtw,1nn,jittering,0.2,0.903565
ToeSegmentation2,adtw,svm,jittering,0.2,0.927807
ToeSegmentation2,adtw,1nn,jittering,0.4,0.891444
ToeSegmentation2,adtw,svm,jittering,0.4,0.93975
ToeSegmentation2,adtw,1nn,missing,0.0,0.915508
ToeSegmentation2,adtw,svm,missing,0.0,0.945811
ToeSegmentation2,adtw,1nn,missing,0.05,0.927451
ToeSegmentation2,adtw,svm,missing,0.05,0.93369
ToeSegmentation2,adtw,1nn,missing,0.1,0.915508
ToeSegmentation2,adtw,svm,missing,0.1,0.93369
ToeSegmentation2,adtw,1nn,missing,0.2,0.909447
ToeSegmentation2,adtw,svm,missing,0.2,0.945811
ToeSegmentation2,adtw,1nn,missing,0.4,0.903387
ToeSegmentation2,adtw,svm,missing,0.4,0.951693
ToeSegmentation2,adtw,1nn,outlier,0.0,0.915508
ToeSegmentation2,adtw,svm,outlier,0.0,0.945811
ToeSegmentation2,adtw,1nn,outlier,0.05,0.861319
ToeSegmentation2,adtw,svm,outlier,0.05,0.897861
ToeSegmentation2,adtw,1nn,outlier,0.1,0.843494
ToeSegmentation2,adtw,svm,outlier,0.1,0.873619
ToeSegmentation2,adtw,1nn,outlier,0.2,0.801248
ToeSegmentation2,adtw,svm,outlier,0.2,0.80713
ToeSegmentation2,adtw,1nn,outlier,0.4,0.722816
ToeSegmentation2,adtw,svm,outlier,0.4,0.747059
ToeSegmentation2,dtw,1nn,jittering,0.0,0.831194
ToeSegmentation2,dtw,svm,jittering,0.0,0.855615
ToeSegmentation2,dtw,1nn,jittering,0.05,0.831194
ToeSegmentation2,dtw,svm,jittering,0.05,0.855793
ToeSegmentation2,dtw,1nn,jittering,0.1,0.849198
ToeSegmentation2,dtw,svm,jittering,0.1,0.861854
ToeSegmentation2,dtw,1nn,jittering,0.2,0.879501
ToeSegmentation2,dtw,svm,jittering,0.2,0.831551
ToeSegmentation2,dtw,1nn,jittering,0.4,0.879501
ToeSegmentation2,dtw,svm,jittering,0.4,0.831551
ToeSegmentation2,dtw,1nn,missing,0.0,0.831194
ToeSegmentation2,dtw,svm,missing,0.0,0.855615
ToeSegmentation2,dtw,1nn,missing,0.05,0.891622
ToeSegmentation2,dtw,svm,missing,0.05,0.825312
ToeSegmentation2,dtw,1nn,missing,0.1,0.867201
ToeSegmentation2,dtw,svm,missing,0.1,0.867558
ToeSegmentation2,dtw,1nn,missing,0.2,0.873262
ToeSegmentation2,dtw,svm,missing,0.2,0.861497
ToeSegmentation2,dtw,1nn,missing,0.4,0.8918
ToeSegmentation2,dtw,svm,missing,0.4,0.879501
ToeSegmentation2,dtw,1nn,outlier,0.0,0.831194
ToeSegmentation2,dtw,svm,outlier,0.0,0.855615
ToeSegmentation2,dtw,1nn,outlier,0.05,0.80107
ToeSegmentation2,dtw,svm,outlier,0.05,0.861497
ToeSegmentation2,dtw,1nn,outlier,0.1,0.813369
ToeSegmentation2,dtw,svm,outlier,0.1,0.849376
ToeSegmentation2,dtw,1nn,outlier,0.2,0.80107
ToeSegmentation2,dtw,svm,outlier,0.2,0.843137
ToeSegmentation2,dtw,1nn,outlier,0.4,0.752941
ToeSegmentation2,dtw,svm,outlier,0.4,0.747059
ToeSegmentation2,wdtw,1nn,jittering,0.0,0.879323
ToeSegmentation2,wdtw,svm,jittering,0.0,0.843494
ToeSegmentation2,wdtw,1nn,jittering,0.05,0.873262
ToeSegmentation2,wdtw,svm,jittering,0.05,0.837433
ToeSegmentation2,wdtw,1nn,jittering,0.1,0.879501
ToeSegmentation2,wdtw,svm,jittering,0.1,0.831373
ToeSegmentation2,wdtw,1nn,jittering,0.2,0.879323
ToeSegmentation2,wdtw,svm,jittering,0.2,0.819251
ToeSegmentation2,wdtw,1nn,jittering,0.4,0.891622
ToeSegmentation2,wdtw,svm,jittering,0.4,0.789127
ToeSegmentation2,wdtw,1nn,missing,0.0,0.879323
ToeSegmentation2,wdtw,svm,missing,0.0,0.843494
ToeSegmentation2,wdtw,1nn,missing,0.05,0.897326
ToeSegmentation2,wdtw,svm,missing,0.05,0.782888
ToeSegmentation2,wdtw,1nn,missing,0.1,0.861497
ToeSegmentation2,wdtw,svm,missing,0.1,0.783066
ToeSegmentation2,wdtw,1nn,missing,0.2,0.903743
ToeSegmentation2,wdtw,svm,missing,0.2,0.795187
ToeSegmentation2,wdtw,1nn,missing,0.4,0.885383
ToeSegmentation2,wdtw,svm,missing,0.4,0.807308
ToeSegmentation2,wdtw,1nn,outlier,0.0,0.879323
ToeSegmentation2,wdtw,svm,outlier,0.0,0.843494
ToeSegmentation2,wdtw,1nn,outlier,0.05,0.849733
ToeSegmentation2,wdtw,svm,outlier,0.05,0.795187
ToeSegmentation2,wdtw,1nn,outlier,0.1,0.849376
ToeSegmentation2,wdtw,svm,outlier,0.1,0.765241
ToeSegmentation2,wdtw,1nn,outlier,0.2,0.783066
ToeSegmentation2,wdtw,svm,outlier,0.2,0.759002
ToeSegmentation2,wdtw,1nn,outlier,0.4,0.74082
ToeSegmentation2,wdtw,svm,outlier,0.4,0.747059
ToeSegmentation2,ddtw,1nn,jittering,0.0,0.860963
ToeSegmentation2,ddtw,svm,jittering,0.0,0.813191
ToeSegmentation2,ddtw,1nn,jittering,0.05,0.879679
ToeSegmentation2,ddtw,svm,jittering,0.05,0.807308
ToeSegmentation2,ddtw,1nn,jittering,0.1,0.843672
ToeSegmentation2,ddtw,svm,jittering,0.1,0.825134
ToeSegmentation2,ddtw,1nn,jittering,0.2,0.554724
ToeSegmentation2,ddtw,svm,jittering,0.2,0.747059
ToeSegmentation2,ddtw,1nn,jittering,0.4,0.494296
ToeSegmentation2,ddtw,svm,jittering,0.4,0.747059
ToeSegmentation2,ddtw,1nn,missing,0.0,0.860963
ToeSegmentation2,ddtw,svm,missing,0.0,0.813191
ToeSegmentation2,ddtw,1nn,missing,0.05,0.771123
ToeSegmentation2,ddtw,svm,missing,0.05,0.795187
ToeSegmentation2,ddtw,1nn,missing,0.1,0.747594
ToeSegmentation2,ddtw,svm,missing,0.1,0.80107
ToeSegmentation2,ddtw,1nn,missing,0.2,0.825668
ToeSegmentation2,ddtw,svm,missing,0.2,0.837433
ToeSegmentation2,ddtw,1nn,missing,0.4,0.843494
ToeSegmentation2,ddtw,svm,missing,0.4,0.831194
ToeSegmentation2,ddtw,1nn,outlier,0.0,0.860963
ToeSegmentation2,ddtw,svm,outlier,0.0,0.813191
ToeSegmentation2,ddtw,1nn,outlier,0.05,0.615686
ToeSegmentation2,ddtw,svm,outlier,0.05,0.747059
ToeSegmentation2,ddtw,1nn,outlier,0.1,0.584135
ToeSegmentation2,ddtw,svm,outlier,0.1,0.753119
ToeSegmentation2,ddtw,1nn,outlier,0.2,0.548307
ToeSegmentation2,ddtw,svm,outlier,0.2,0.747059
ToeSegmentation2,ddtw,1nn,outlier,0.4,0.548663
ToeSegmentation2,ddtw,svm,outlier,0.4,0.747059
ToeSegmentation2,wddtw,1nn,jittering,0.0,0.891444
ToeSegmentation2,wddtw,svm,jittering,0.0,0.795187
ToeSegmentation2,wddtw,1nn,jittering,0.05,0.867558
ToeSegmentation2,wddtw,svm,jittering,0.05,0.807487
ToeSegmentation2,wddtw,1nn,jittering,0.1,0.789127
ToeSegmentation2,wddtw,svm,jittering,0.1,0.759002
ToeSegmentation2,wddtw,1nn,jittering,0.2,0.542424
ToeSegmentation2,wddtw,svm,jittering,0.2,0.747059
ToeSegmentation2,wddtw,1nn,jittering,0.4,0.494296
ToeSegmentation2,wddtw,svm,jittering,0.4,0.747059
ToeSegmentation2,wddtw,1nn,missing,0.0,0.891444
ToeSegmentation2,wddtw,svm,missing,0.0,0.795187
ToeSegmentation2,wddtw,1nn,missing,0.05,0.813012
ToeSegmentation2,wddtw,svm,missing,0.05,0.789483
ToeSegmentation2,wddtw,1nn,missing,0.1,0.819251
ToeSegmentation2,wddtw,svm,missing,0.1,0.80107
ToeSegmentation2,wddtw,1nn,missing,0.2,0.855793
ToeSegmentation2,wddtw,svm,missing,0.2,0.819251
ToeSegmentation2,wddtw,1nn,missing,0.4,0.861497
ToeSegmentation2,wddtw,svm,missing,0.4,0.806952
ToeSegmentation2,wddtw,1nn,outlier,0.0,0.891444
ToeSegmentation2,wddtw,svm,outlier,0.0,0.795187
ToeSegmentation2,wddtw,1nn,outlier,0.05,0.560428
ToeSegmentation2,wddtw,svm,outlier,0.05,0.747415
ToeSegmentation2,wddtw,1nn,outlier,0.1,0.542602
ToeSegmentation2,wddtw,svm,outlier,0.1,0.753119
ToeSegmentation2,wddtw,1nn,outlier,0.2,0.530481
ToeSegmentation2,wddtw,svm,outlier,0.2,0.747059
ToeSegmentation2,wddtw,1nn,outlier,0.4,0.51836
ToeSegmentation2,wddtw,svm,outlier,0.4,0.747059
ToeSegmentation2,shape_dtw,1nn,jittering,0.0,0.927807
ToeSegmentation2,shape_dtw,svm,jittering,0.0,0.885561
ToeSegmentation2,shape_dtw,1nn,jittering,0.05,0.921925
ToeSegmentation2,shape_dtw,svm,jittering,0.05,0.879501
ToeSegmentation2,shape_dtw,1nn,jittering,0.1,0.927986
ToeSegmentation2,shape_dtw,svm,jittering,0.1,0.891622
ToeSegmentation2,shape_dtw,1nn,jittering,0.2,0.927986
ToeSegmentation2,shape_dtw,svm,jittering,0.2,0.8918
ToeSegmentation2,shape_dtw,1nn,jittering,0.4,0.909804
ToeSegmentation2,shape_dtw,svm,jittering,0.4,0.8918
ToeSegmentation2,shape_dtw,1nn,missing,0.0,0.927807
ToeSegmentation2,shape_dtw,svm,missing,0.0,0.885561
ToeSegmentation2,shape_dtw,1nn,missing,0.05,0.927986
ToeSegmentation2,shape_dtw,svm,missing,0.05,0.885561
ToeSegmentation2,shape_dtw,1nn,missing,0.1,0.891622
ToeSegmentation2,shape_dtw,svm,missing,0.1,0.879679
ToeSegmentation2,shape_dtw,1nn,missing,0.2,0.921747
ToeSegmentation2,shape_dtw,svm,missing,0.2,0.909626
ToeSegmentation2,shape_dtw,1nn,missing,0.4,0.873797
ToeSegmentation2,shape_dtw,svm,missing,0.4,0.891622
ToeSegmentation2,shape_dtw,1nn,outlier,0.0,0.927807
ToeSegmentation2,shape_dtw,svm,outlier,0.0,0.885561
ToeSegmentation2,shape_dtw,1nn,outlier,0.05,0.813369
ToeSegmentation2,shape_dtw,svm,outlier,0.05,0.819786
ToeSegmentation2,shape_dtw,1nn,outlier,0.1,0.84385
ToeSegmentation2,shape_dtw,svm,outlier,0.1,0.783422
ToeSegmentation2,shape_dtw,1nn,outlier,0.2,0.764884
ToeSegmentation2,shape_dtw,svm,outlier,0.2,0.753654
ToeSegmentation2,shape_dtw,1nn,outlier,0.4,0.716756
ToeSegmentation2,shape_dtw,svm,outlier,0.4,0.747059
ToeSegmentation2,euclidean,1nn,jittering,0.0,0.879501
ToeSegmentation2,euclidean,svm,jittering,0.0,0.747059
ToeSegmentation2,euclidean,1nn,jittering,0.05,0.885561
ToeSegmentation2,euclidean,svm,jittering,0.05,0.747059
ToeSegmentation2,euclidean,1nn,jittering,0.1,0.885561
ToeSegmentation2,euclidean,svm,jittering,0.1,0.747059
ToeSegmentation2,euclidean,1nn,jittering,0.2,0.885561
ToeSegmentation2,euclidean,svm,jittering,0.2,0.747059
ToeSegmentation2,euclidean,1nn,jittering,0.4,0.891622
ToeSegmentation2,euclidean,svm,jittering,0.4,0.747059
ToeSegmentation2,euclidean,1nn,missing,0.0,0.879501
ToeSegmentation2,euclidean,svm,missing,0.0,0.747059
ToeSegmentation2,euclidean,1nn,missing,0.05,0.87344
ToeSegmentation2,euclidean,svm,missing,0.05,0.747059
ToeSegmentation2,euclidean,1nn,missing,0.1,0.87344
ToeSegmentation2,euclidean,svm,missing,0.1,0.747059
ToeSegmentation2,euclidean,1nn,missing,0.2,0.867558
ToeSegmentation2,euclidean,svm,missing,0.2,0.747059
ToeSegmentation2,euclidean,1nn,missing,0.4,0.849733
ToeSegmentation2,euclidean,svm,missing,0.4,0.747059
ToeSegmentation2,euclidean,1nn,outlier,0.0,0.879501
ToeSegmentation2,euclidean,svm,outlier,0.0,0.747059
ToeSegmentation2,euclidean,1nn,outlier,0.05,0.765241
ToeSegmentation2,euclidean,svm,outlier,0.05,0.747059
ToeSegmentation2,euclidean,1nn,outlier,0.1,0.777005
ToeSegmentation2,euclidean,svm,outlier,0.1,0.747059
ToeSegmentation2,euclidean,1nn,outlier,0.2,0.662745
ToeSegmentation2,euclidean,svm,outlier,0.2,0.747059
ToeSegmentation2,euclidean,1nn,outlier,0.4,0.704635
ToeSegmentation2,euclidean,svm,outlier,0.4,0.747059
ToeSegmentation2,manhattan,1nn,jittering,0.0,0.861497
ToeSegmentation2,manhattan,svm,jittering,0.0,0.75918
ToeSegmentation2,manhattan,1nn,jittering,0.05,0.867558
ToeSegmentation2,manhattan,svm,jittering,0.05,0.75918
ToeSegmentation2,manhattan,1nn,jittering,0.1,0.879501
ToeSegmentation2,manhattan,svm,jittering,0.1,0.75918
ToeSegmentation2,manhattan,1nn,jittering,0.2,0.891622
ToeSegmentation2,manhattan,svm,jittering,0.2,0.753119
ToeSegmentation2,manhattan,1nn,jittering,0.4,0.903743
ToeSegmentation2,manhattan,svm,jittering,0.4,0.747059
ToeSegmentation2,manhattan,1nn,missing,0.0,0.861497
ToeSegmentation2,manhattan,svm,missing,0.0,0.75918
ToeSegmentation2,manhattan,1nn,missing,0.05,0.855437
ToeSegmentation2,manhattan,svm,missing,0.05,0.75918
ToeSegmentation2,manhattan,1nn,missing,0.1,0.87344
ToeSegmentation2,manhattan,svm,missing,0.1,0.75918
ToeSegmentation2,manhattan,1nn,missing,0.2,0.861676
ToeSegmentation2,manhattan,svm,missing,0.2,0.747059
ToeSegmentation2,manhattan,1nn,missing,0.4,0.879501
ToeSegmentation2,manhattan,svm,missing,0.4,0.747059
ToeSegmentation2,manhattan,1nn,outlier,0.0,0.861497
ToeSegmentation2,manhattan,svm,outlier,0.0,0.75918
ToeSegmentation2,manhattan,1nn,outlier,0.05,0.873797
ToeSegmentation2,manhattan,svm,outlier,0.05,0.747059
ToeSegmentation2,manhattan,1nn,outlier,0.1,0.825668
ToeSegmentation2,manhattan,svm,outlier,0.1,0.747059
ToeSegmentation2,manhattan,1nn,outlier,0.2,0.639394
ToeSegmentation2,manhattan,svm,outlier,0.2,0.747059
ToeSegmentation2,manhattan,1nn,outlier,0.4,0.494296
ToeSegmentation2,manhattan,svm,outlier,0.4,0.747059
ToeSegmentation2,minkowski,1nn,jittering,0.0,0.879501
ToeSegmentation2,minkowski,svm,jittering,0.0,0.747059
ToeSegmentation2,minkowski,1nn,jittering,0.05,0.885561
ToeSegmentation2,minkowski,svm,jittering,0.05,0.747059
ToeSegmentation2,minkowski,1nn,jittering,0.1,0.885561
ToeSegmentation2,minkowski,svm,jittering,0.1,0.747059
ToeSegmentation2,minkowski,1nn,jittering,0.2,0.885561
ToeSegmentation2,minkowski,svm,jittering,0.2,0.747059
ToeSegmentation2,minkowski,1nn,jittering,0.4,0.891622
ToeSegmentation2,minkowski,svm,jittering,0.4,0.747059
ToeSegmentation2,minkowski,1nn,missing,0.0,0.879501
ToeSegmentation2,minkowski,svm,missing,0.0,0.747059
ToeSegmentation2,minkowski,1nn,missing,0.05,0.879501
ToeSegmentation2,minkowski,svm,missing,0.05,0.747059
ToeSegmentation2,minkowski,1nn,missing,0.1,0.855615
ToeSegmentation2,minkowski,svm,missing,0.1,0.747059
ToeSegmentation2,minkowski,1nn,missing,0.2,0.867558
ToeSegmentation2,minkowski,svm,missing,0.2,0.747059
ToeSegmentation2,minkowski,1nn,missing,0.4,0.87344
ToeSegmentation2,minkowski,svm,missing,0.4,0.747059
ToeSegmentation2,minkowski,1nn,outlier,0.0,0.879501
ToeSegmentation2,minkowski,svm,outlier,0.0,0.747059
ToeSegmentation2,minkowski,1nn,outlier,0.05,0.765241
ToeSegmentation2,minkowski,svm,outlier,0.05,0.747059
ToeSegmentation2,minkowski,1nn,outlier,0.1,0.777005
ToeSegmentation2,minkowski,svm,outlier,0.1,0.747059
ToeSegmentation2,minkowski,1nn,outlier,0.2,0.662745
ToeSegmentation2,minkowski,svm,outlier,0.2,0.747059
ToeSegmentation2,minkowski,1nn,outlier,0.4,0.704635
ToeSegmentation2,minkowski,svm,outlier,0.4,0.747059
ToeSegmentation2,sbd,1nn,jittering,0.0,0.885383
ToeSegmentation2,sbd,svm,jittering,0.0,0.939929
ToeSegmentation2,sbd,1nn,jittering,0.05,0.897504
ToeSegmentation2,sbd,svm,jittering,0.05,0.939929
ToeSegmentation2,sbd,1nn,jittering,0.1,0.903565
ToeSegmentation2,sbd,svm,jittering,0.1,0.945811
ToeSegmentation2,sbd,1nn,jittering,0.2,0.909447
ToeSegmentation2,sbd,svm,jittering,0.2,0.945811
ToeSegmentation2,sbd,1nn,jittering,0.4,0.915508
ToeSegmentation2,sbd,svm,jittering,0.4,0.951872
ToeSegmentation2,sbd,1nn,missing,0.0,0.885383
ToeSegmentation2,sbd,svm,missing,0.0,0.939929
ToeSegmentation2,sbd,1nn,missing,0.05,0.903387
ToeSegmentation2,sbd,svm,missing,0.05,0.933868
ToeSegmentation2,sbd,1nn,missing,0.1,0.909447
ToeSegmentation2,sbd,svm,missing,0.1,0.933868
ToeSegmentation2,sbd,1nn,missing,0.2,0.885383
ToeSegmentation2,sbd,svm,missing,0.2,0.945633
ToeSegmentation2,sbd,1nn,missing,0.4,0.915508
ToeSegmentation2,sbd,svm,missing,0.4,0.945811
ToeSegmentation2,sbd,1nn,outlier,0.0,0.885383
ToeSegmentation2,sbd,svm,outlier,0.0,0.939929
ToeSegmentation2,sbd,1nn,outlier,0.05,0.891622
ToeSegmentation2,sbd,svm,outlier,0.05,0.927986
ToeSegmentation2,sbd,1nn,outlier,0.1,0.861319
ToeSegmentation2,sbd,svm,outlier,0.1,0.879857
ToeSegmentation2,sbd,1nn,outlier,0.2,0.801426
ToeSegmentation2,sbd,svm,outlier,0.2,0.753119
ToeSegmentation2,sbd,1nn,outlier,0.4,0.729055
ToeSegmentation2,sbd,svm,outlier,0.4,0.747059
ItalyPowerDemand,lcss,1nn,jittering,0.0,0.774699
ItalyPowerDemand,lcss,svm,jittering,0.0,0.798319
ItalyPowerDemand,lcss,1nn,jittering,0.05,0.782005
ItalyPowerDemand,lcss,svm,jittering,0.05,0.836654
ItalyPowerDemand,lcss,1nn,jittering,0.1,0.783819
ItalyPowerDemand,lcss,svm,jittering,0.1,0.870423
ItalyPowerDemand,lcss,1nn,jittering,0.2,0.802013
ItalyPowerDemand,lcss,svm,jittering,0.2,0.91149
ItalyPowerDemand,lcss,1nn,jittering,0.4,0.822063
ItalyPowerDemand,lcss,svm,jittering,0.4,0.912408
ItalyPowerDemand,lcss,1nn,missing,0.0,0.774699
ItalyPowerDemand,lcss,svm,missing,0.0,0.798319
ItalyPowerDemand,lcss,1nn,missing,0.05,0.707098
ItalyPowerDemand,lcss,svm,missing,0.05,0.684271
ItalyPowerDemand,lcss,1nn,missing,0.1,0.675201
ItalyPowerDemand,lcss,svm,missing,0.1,0.669668
ItalyPowerDemand,lcss,1nn,missing,0.2,0.704334
ItalyPowerDemand,lcss,svm,missing,0.2,0.606729
ItalyPowerDemand,lcss,1nn,missing,0.4,0.625932
ItalyPowerDemand,lcss,svm,missing,0.4,0.604902
ItalyPowerDemand,lcss,1nn,outlier,0.0,0.774699
ItalyPowerDemand,lcss,svm,outlier,0.0,0.798319
ItalyPowerDemand,lcss,1nn,outlier,0.05,0.715326
ItalyPowerDemand,lcss,svm,outlier,0.05,0.686077
ItalyPowerDemand,lcss,1nn,outlier,0.1,0.679738
ItalyPowerDemand,lcss,svm,outlier,0.1,0.690689
ItalyPowerDemand,lcss,1nn,outlier,0.2,0.649622
ItalyPowerDemand,lcss,svm,outlier,0.2,0.73995
ItalyPowerDemand,lcss,1nn,outlier,0.4,0.626878
ItalyPowerDemand,lcss,svm,outlier,0.4,0.755455
ItalyPowerDemand,edr,1nn,jittering,0.0,0.961665
ItalyPowerDemand,edr,svm,jittering,0.0,0.968061
ItalyPowerDemand,edr,1nn,jittering,0.05,0.948892
ItalyPowerDemand,edr,svm,jittering,0.05,0.964408
ItalyPowerDemand,edr,1nn,jittering,0.1,0.935193
ItalyPowerDemand,edr,svm,jittering,0.1,0.962582
ItalyPowerDemand,edr,1nn,jittering,0.2,0.889606
ItalyPowerDemand,edr,svm,jittering,0.2,0.949797
ItalyPowerDemand,edr,1nn,jittering,0.4,0.77098
ItalyPowerDemand,edr,svm,jittering,0.4,0.887763
ItalyPowerDemand,edr,1nn,missing,0.0,0.961665
ItalyPowerDemand,edr,svm,missing,0.0,0.968061
ItalyPowerDemand,edr,1nn,missing,0.05,0.943425
ItalyPowerDemand,edr,svm,missing,0.05,0.962586
ItalyPowerDemand,edr,1nn,missing,0.1,0.938846
ItalyPowerDemand,edr,svm,missing,0.1,0.957107
ItalyPowerDemand,edr,1nn,missing,0.2,0.910577
ItalyPowerDemand,edr,svm,missing,0.2,0.946164
ItalyPowerDemand,edr,1nn,missing,0.4,0.84763
ItalyPowerDemand,edr,svm,missing,0.4,0.907829
ItalyPowerDemand,edr,1nn,outlier,0.0,0.961665
ItalyPowerDemand,edr,svm,outlier,0.0,0.968061
ItalyPowerDemand,edr,1nn,outlier,0.05,0.951623
ItalyPowerDemand,edr,svm,outlier,0.05,0.92061
ItalyPowerDemand,edr,1nn,outlier,0.1,0.91787
ItalyPowerDemand,edr,svm,outlier,0.1,0.918796
ItalyPowerDemand,edr,1nn,outlier,0.2,0.833051
ItalyPowerDemand,edr,svm,outlier,0.2,0.918813
ItalyPowerDemand,edr,1nn,outlier,0.4,0.687069
ItalyPowerDemand,edr,svm,outlier,0.4,0.813869
ItalyPowerDemand,erp,1nn,jittering,0.0,0.956202
ItalyPowerDemand,erp,svm,jittering,0.0,0.962578
ItalyPowerDemand,erp,1nn,jittering,0.05,0.950726
ItalyPowerDemand,erp,svm,jittering,0.05,0.963495
ItalyPowerDemand,erp,1nn,jittering,0.1,0.93978
ItalyPowerDemand,erp,svm,jittering,0.1,0.954384
ItalyPowerDemand,erp,1nn,jittering,0.2,0.916957
ItalyPowerDemand,erp,svm,jittering,0.2,0.922437
ItalyPowerDemand,erp,1nn,jittering,0.4,0.739054
ItalyPowerDemand,erp,svm,jittering,0.4,0.825724
ItalyPowerDemand,erp,1nn,missing,0.0,0.956202
ItalyPowerDemand,erp,svm,missing,0.0,0.962578
ItalyPowerDemand,erp,1nn,missing,0.05,0.945268
ItalyPowerDemand,erp,svm,missing,0.05,0.94523
ItalyPowerDemand,erp,1nn,missing,0.1,0.930639
ItalyPowerDemand,erp,svm,missing,0.1,0.938854
ItalyPowerDemand,erp,1nn,missing,0.2,0.884105
ItalyPowerDemand,erp,svm,missing,0.2,0.885928
ItalyPowerDemand,erp,1nn,missing,0.4,0.800183
ItalyPowerDemand,erp,svm,missing,0.4,0.796538
ItalyPowerDemand,erp,1nn,outlier,0.0,0.956202
ItalyPowerDemand,erp,svm,outlier,0.0,0.962578
ItalyPowerDemand,erp,1nn,outlier,0.05,0.859452
ItalyPowerDemand,erp,svm,outlier,0.05,0.939768
ItalyPowerDemand,erp,1nn,outlier,0.1,0.764628
ItalyPowerDemand,erp,svm,outlier,0.1,0.906936
ItalyPowerDemand,erp,1nn,outlier,0.2,0.65325
ItalyPowerDemand,erp,svm,outlier,0.2,0.843068
ItalyPowerDemand,erp,1nn,outlier,0.4,0.604022
ItalyPowerDemand,erp,svm,outlier,0.4,0.77191
ItalyPowerDemand,msm,1nn,jittering,0.0,0.961673
ItalyPowerDemand,msm,svm,jittering,0.0,0.973528
ItalyPowerDemand,msm,1nn,jittering,0.05,0.958937
ItalyPowerDemand,msm,svm,jittering,0.05,0.972619
ItalyPowerDemand,msm,1nn,jittering,0.1,0.949822
ItalyPowerDemand,msm,svm,jittering,0.1,0.971706
ItalyPowerDemand,msm,1nn,jittering,0.2,0.943429
ItalyPowerDemand,msm,svm,jittering,0.2,0.966235
ItalyPowerDemand,msm,1nn,jittering,0.4,0.805658
ItalyPowerDemand,msm,svm,jittering,0.4,0.92792
ItalyPowerDemand,msm,1nn,missing,0.0,0.961673
ItalyPowerDemand,msm,svm,missing,0.0,0.973528
ItalyPowerDemand,msm,1nn,missing,0.05,0.950739
ItalyPowerDemand,msm,svm,missing,0.05,0.96988
ItalyPowerDemand,msm,1nn,missing,0.1,0.940693
ItalyPowerDemand,msm,svm,missing,0.1,0.966222
ItalyPowerDemand,msm,1nn,missing,0.2,0.916978
ItalyPowerDemand,msm,svm,missing,0.2,0.965322
ItalyPowerDemand,msm,1nn,missing,0.4,0.841237
ItalyPowerDemand,msm,svm,missing,0.4,0.938875
ItalyPowerDemand,msm,1nn,outlier,0.0,0.961673
ItalyPowerDemand,msm,svm,outlier,0.0,0.973528
ItalyPowerDemand,msm,1nn,outlier,0.05,0.895048
ItalyPowerDemand,msm,svm,outlier,0.05,0.968061
